"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000980","GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","1/10","94/20775",0.0443458622570981,0.0672340492285036,0.0225870266165186,"Esrrb",1
"GO:0005496","GO:0005496","steroid binding","1/10","106/20775",0.0498777201864078,0.0732579015237864,0.0246107171972407,"Esrrb",1
"GO:0019955","GO:0019955","cytokine binding","1/10","131/20775",0.0613099635421707,0.0873202511055158,0.0293349107857276,"Pou5f1",1
"GO:0070851","GO:0070851","growth factor receptor binding","1/10","148/20775",0.0690130152444929,0.0930440277220008,0.0312577920678614,"Fgf4",1
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","1/10","149/20775",0.0694643591067877,0.0930440277220008,0.0312577920678614,"Dnmt3b",1
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","1/10","153/20775",0.0712677659147241,0.0930440277220008,0.0312577920678614,"Klf4",1
"GO:0019903","GO:0019903","protein phosphatase binding","1/10","169/20775",0.0784499802900113,0.09965267766569,0.0334779432247559,"Pecam1",1
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","1/10","181/20775",0.0838037938354877,0.103652060796524,0.0348215209842747,"Dnmt3b",1
"GO:0019207","GO:0019207","kinase regulator activity","1/10","196/20775",0.0904566879430776,0.108880949480541,0.0365781465220183,"Klf4",1
"GO:0008168","GO:0008168","methyltransferase activity","1/10","201/20775",0.0926646378557797,0.108880949480541,0.0365781465220183,"Dnmt3b",1
"GO:0016741","GO:0016741","transferase activity, transferring one-carbon groups","1/10","213/20775",0.0979440492346432,0.109450574677142,0.0367695099699245,"Dnmt3b",1
"GO:0019902","GO:0019902","phosphatase binding","1/10","216/20775",0.0992595746976322,0.109450574677142,0.0367695099699245,"Pecam1",1
"GO:0005125","GO:0005125","cytokine activity","1/10","218/20775",0.100135632151428,0.109450574677142,0.0367695099699245,"Lefty1",1
"GO:0003713","GO:0003713","transcription coactivator activity","1/10","260/20775",0.118356596239982,0.126426364165436,0.0424724627655439,"Pou5f1",1
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","1/10","307/20775",0.138352476010073,0.144501474943854,0.0485447284245869,"Pou5f1",1
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","1/10","327/20775",0.1467368463331,0.148404882207725,0.0498560634516432,"Pou5f1",1
"GO:0005126","GO:0005126","cytokine receptor binding","1/10","331/20775",0.148404882207725,0.148404882207725,0.0498560634516432,"Lefty1",1
